date,total,pnl,cash,set_aside,btc_holding,btc_price,eth_holding,eth_price
2017-11-27,11502.602523659305,0.0,11502.602523659305,0.0,0.0,9763.11,0,477.26
2017-11-28,11502.602523659305,0.0,11502.602523659305,0.0,0.0,9940.18,0,468.19
2017-11-29,11502.602523659305,0.0,11502.602523659305,0.0,0.0,9827.29,0,435.25
2017-11-30,11502.602523659305,0.0,11502.602523659305,0.0,0.0,9934.4,0,435.0
2017-12-01,11502.602523659305,0.0,11502.602523659305,0.0,0.0,10910.18,0,463.5
2017-12-02,11502.602523659305,0.0,11502.602523659305,0.0,0.0,10888.01,0,457.03
2017-12-03,11502.602523659305,0.0,11502.602523659305,0.0,0.0,11231.21,0,464.0
2017-12-04,11502.602523659305,0.0,11502.602523659305,0.0,0.0,11668.84,0,467.5
2017-12-05,11502.602523659305,0.0,11502.602523659305,0.0,0.0,11711.2,0,459.08
2017-12-06,11502.602523659305,0.0,11502.602523659305,0.0,0.0,13735.16,0,421.27
2017-12-07,11502.602523659305,0.0,11502.602523659305,0.0,0.0,17050.0,0,423.48
2017-12-08,11502.602523659305,0.0,11502.602523659305,0.0,0.0,16250.01,0,453.68
2017-12-09,11502.602523659305,0.0,11502.602523659305,0.0,0.0,15041.0,0,473.35
2017-12-10,11502.602523659305,0.0,11502.602523659305,0.0,0.0,15268.98,0,440.16
2017-12-11,11502.602523659305,0.0,11502.602523659305,0.0,0.0,16800.19,0,515.99
2017-12-12,11502.602523659305,0.0,11502.602523659305,0.0,0.0,17365.17,0,671.51
2017-12-13,11502.602523659305,0.0,11502.602523659305,0.0,0.0,16460.9,0,703.2
2017-12-14,11502.602523659305,0.0,11502.602523659305,0.0,0.0,16678.79,0,698.18
2017-12-15,11502.602523659305,0.0,11502.602523659305,0.0,0.0,17725.45,0,688.95
2017-12-16,11502.602523659305,0.0,11502.602523659305,0.0,0.0,19499.99,0,696.26
2017-12-17,11502.602523659305,0.0,11502.602523659305,0.0,0.0,19260.5,0,721.52
2017-12-18,11502.602523659305,0.0,11502.602523659305,0.0,0.0,18981.88,0,787.1
2017-12-19,11502.602523659305,0.0,11502.602523659305,0.0,0.0,17640.01,0,820.83
2017-12-20,11502.602523659305,0.0,0.0,0.0,0.6956316069239783,16535.48,0,802.5
2017-12-21,10990.979389398857,-511.62313426044784,0.0,0.0,0.6956316069239783,15800.0,0,798.5
2017-12-22,9738.842496935697,-1252.1368924631606,0.0,0.0,0.6956316069239783,14000.0,0,672.46
2017-12-23,10436.366221830507,697.5237248948106,0.0,0.0,0.6956316069239783,15002.72,0,722.0
2017-12-24,9808.412613944163,-627.9536078863439,0.0,0.0,0.6956316069239783,14100.01,0,689.16
2017-12-25,9729.57668393147,-78.835930012694,0.0,0.0,0.6956316069239783,13986.68,0,729.01
2017-12-26,11012.446580788532,1282.8698968570625,0.0,0.0,0.6956316069239783,15830.86,0,754.63
2017-12-27,10725.908965580476,-286.5376152080553,0.0,0.0,0.6956316069239783,15418.95,0,739.67
2017-12-28,10078.735056394822,-647.1739091856543,10078.735056394822,0.0,0.0,14488.61,0,720.23
2017-12-29,10078.735056394822,0.0,10078.735056394822,0.0,0.0,14574.99,0,746.32
2017-12-30,10078.735056394822,0.0,0.0,0.0,0.7951238163471168,12675.68,0,697.0
2017-12-31,10988.817874109405,910.0828177145831,0.0,0.0,0.7951238163471168,13820.26,0,736.11
2018-01-01,10605.687463202546,-383.13041090685874,0.0,0.0,0.7951238163471168,13338.41,0,750.77
2018-01-02,11720.196614099974,1114.5091508974274,0.0,0.0,0.7951238163471168,14740.09,0,859.98
2018-01-03,12041.355074760737,321.158460660763,12041.355074760737,0.0,0.0,15144.0,0,940.0
2018-01-04,12041.355074760737,0.0,12041.355074760737,0.0,0.0,15199.99,0,947.88
2018-01-05,12041.355074760737,0.0,12041.355074760737,0.0,0.0,16945.5,0,968.33
2018-01-06,12041.355074760737,0.0,12041.355074760737,0.0,0.0,17175.0,0,1004.9
2018-01-07,12041.355074760737,0.0,12041.355074760737,0.0,0.0,16150.15,0,1115.11
2018-01-08,12041.355074760737,0.0,12041.355074760737,0.0,0.0,14980.01,0,1135.25
2018-01-09,12041.355074760737,0.0,0.0,0.0,0.831726022342229,14477.55,0,1292.25
2018-01-10,12417.16216069585,375.8070859351137,0.0,0.0,0.831726022342229,14929.39,0,1251.81
2018-01-11,11063.428252211192,-1353.733908484659,0.0,0.0,0.831726022342229,13301.77,0,1139.0
2018-01-12,11490.511247423703,427.0829952125114,0.0,0.0,0.831726022342229,13815.26,0,1259.74
2018-01-13,11789.200696567244,298.6894491435414,0.0,0.0,0.831726022342229,14174.38,0,1381.81
2018-01-14,11333.323346461246,-455.87735010599863,0.0,0.0,0.831726022342229,13626.27,0,1360.53
2018-01-15,11309.477761400694,-23.845585060551457,0.0,0.0,0.831726022342229,13597.6,0,1274.09
2018-01-16,9480.853245939292,-1828.6245154614026,0.0,0.0,0.831726022342229,11399.01,0,1065.01
2018-01-17,9348.7585190709,-132.09472686839217,0.0,0.0,0.831726022342229,11240.19,0,1026.6
2018-01-18,9396.840600422503,48.08208135160385,0.0,0.0,0.831726022342229,11298.0,0,1024.11
2018-01-19,9594.425434290122,197.58483386761873,0.0,0.0,0.831726022342229,11535.56,0,1039.82
2018-01-20,10600.331520231262,1005.9060859411402,0.0,0.0,0.831726022342229,12744.98,0,1149.68
2018-01-21,9565.680982957976,-1034.6505372732863,0.0,0.0,0.831726022342229,11501.0,0,1049.92
2018-01-22,8966.006520849229,-599.6744621087473,0.0,0.0,0.831726022342229,10780.0,0,998.0
2018-01-23,8999.949259821014,33.94273897178573,0.0,0.0,0.831726022342229,10820.81,0,986.19
2018-01-24,9437.24585058789,437.29659076687494,0.0,0.0,0.831726022342229,11346.58,0,1060.0
2018-01-25,9243.803012311533,-193.44283827635627,0.0,0.0,0.831726022342229,11114.0,0,1044.0
2018-01-26,9225.496722559781,-18.306289751752047,0.0,0.0,0.831726022342229,11091.99,0,1048.0
2018-01-27,9459.09529319482,233.5985706350384,0.0,0.0,0.831726022342229,11372.85,0,1106.0
2018-01-28,9675.560307769609,216.46501457478917,0.0,0.0,0.831726022342229,11633.11,0,1223.6
2018-01-29,9261.552045628318,-414.0082621412912,0.0,0.0,0.831726022342229,11135.34,0,1165.0
2018-01-30,8323.43163050807,-938.1204151202473,0.0,0.0,0.831726022342229,10007.42,0,1052.95
2018-01-31,8410.912573538026,87.4809430299556,0.0,0.0,0.831726022342229,10112.6,0,1101.69
2018-02-01,7486.141361076371,-924.7712124616546,0.0,0.0,0.831726022342229,9000.73,0,1021.9
2018-02-02,7356.67488843858,-129.4664726377914,0.0,0.0,0.831726022342229,8845.07,0,914.12
2018-02-03,7669.462093660822,312.78720522224194,0.0,0.0,0.831726022342229,9221.14,0,970.0
2018-02-04,6789.329616818275,-880.1324768425466,0.0,0.0,0.831726022342229,8162.94,0,823.53
2018-02-05,5732.813002417612,-1056.5166144006635,0.0,0.0,0.831726022342229,6892.67,0,692.32
2018-02-06,6389.94309814976,657.1300957321482,0.0,0.0,0.831726022342229,7682.75,0,785.01
2018-02-07,6306.778813175761,-83.1642849739992,0.0,0.0,0.831726022342229,7582.76,0,750.91
2018-02-08,6820.153383206278,513.3745700305171,0.0,0.0,0.831726022342229,8200.0,0,812.64
2018-02-09,7234.169962607793,414.0165794015156,7234.169962607793,0.0,0.0,8697.78,0,879.49
2018-02-10,7234.169962607793,0.0,7234.169962607793,0.0,0.0,8553.5,0,852.0
2018-02-11,7234.169962607793,0.0,7234.169962607793,0.0,0.0,8073.9,0,812.56
2018-02-12,7234.169962607793,0.0,7234.169962607793,0.0,0.0,8900.0,0,866.27
2018-02-13,7234.169962607793,0.0,7234.169962607793,0.0,0.0,8519.07,0,840.58
2018-02-14,7234.169962607793,0.0,7234.169962607793,0.0,0.0,9480.27,0,920.81
2018-02-15,7234.169962607793,0.0,7234.169962607793,0.0,0.0,10017.18,0,927.97
2018-02-16,7234.169962607793,0.0,7234.169962607793,0.0,0.0,10183.63,0,937.7
2018-02-17,7234.169962607793,0.0,7234.169962607793,0.0,0.0,11100.0,0,976.98
2018-02-18,7234.169962607793,0.0,7234.169962607793,0.0,0.0,10402.99,0,915.81
2018-02-19,7234.169962607793,0.0,7234.169962607793,0.0,0.0,11166.92,0,939.6
2018-02-20,7234.169962607793,0.0,7234.169962607793,0.0,0.0,11206.22,0,885.22
2018-02-21,7234.169962607793,0.0,7234.169962607793,0.0,0.0,10475.0,0,840.01
2018-02-22,7234.169962607793,0.0,7234.169962607793,0.0,0.0,9829.96,0,803.9
2018-02-23,7234.169962607793,0.0,0.0,0.0,0.7119110892365383,10161.62,0,856.58
2018-02-24,6903.551333655451,-330.6186289523421,0.0,0.0,0.7119110892365383,9697.21,0,833.09
2018-02-25,6830.786901224586,-72.76443243086578,0.0,0.0,0.7119110892365383,9595.0,0,840.86
2018-02-26,7332.684219136345,501.8973179117593,0.0,0.0,0.7119110892365383,10300.0,0,866.45
2018-02-27,7519.532403617366,186.84818448102124,0.0,0.0,0.7119110892365383,10562.46,0,871.31
2018-02-28,7330.448818316143,-189.08358530122314,0.0,0.0,0.7119110892365383,10296.86,0,849.81
2018-03-01,7760.507188213043,430.05836989690033,0.0,0.0,0.7119110892365383,10900.95,0,868.75
2018-03-02,7850.791752550021,90.28456433697738,0.0,0.0,0.7119110892365383,11027.77,0,855.3
2018-03-03,8139.792059225592,289.00030667557166,0.0,0.0,0.7119110892365383,11433.72,0,854.6
2018-03-04,8163.61972338234,23.827664156748142,0.0,0.0,0.7119110892365383,11467.19,0,862.9
2018-03-05,8115.793536407429,-47.82618697491125,0.0,0.0,0.7119110892365383,11400.01,0,848.03
2018-03-06,7615.2203731216505,-500.5731632857787,0.0,0.0,0.7119110892365383,10696.87,0,813.12
2018-03-07,7036.714302897147,-578.5060702245037,0.0,0.0,0.7119110892365383,9884.26,0,749.73
2018-03-08,6617.761745992337,-418.9525569048101,0.0,0.0,0.7119110892365383,9295.77,0,696.99
2018-03-09,6590.160953062636,-27.60079292970113,0.0,0.0,0.7119110892365383,9257.0,0,727.0
2018-03-10,6242.890723733052,-347.27022932958334,0.0,0.0,0.7119110892365383,8769.2,0,682.57
2018-03-11,6785.181876848093,542.2911531150412,0.0,0.0,0.7119110892365383,9530.94,0,720.2
2018-03-12,6485.787668269666,-299.3942085784274,0.0,0.0,0.7119110892365383,9110.39,0,697.28
2018-03-13,6511.509015923783,25.72134765411738,0.0,0.0,0.7119110892365383,9146.52,0,690.34
2018-03-14,5836.830876654315,-674.6781392694684,0.0,0.0,0.7119110892365383,8198.82,0,613.42
2018-03-15,5883.966509872667,47.13563321835227,0.0,0.0,0.7119110892365383,8265.03,0,611.24
2018-03-16,5884.5218005222705,0.5552906496031937,0.0,0.0,0.7119110892365383,8265.81,0,601.38
2018-03-17,5603.445064269901,-281.0767362523693,0.0,0.0,0.7119110892365383,7870.99,0,550.0
2018-03-18,5835.741652687784,232.29658841788296,0.0,0.0,0.7119110892365383,8197.29,0,538.2
2018-03-19,6121.730575455886,285.9889227681015,0.0,0.0,0.7119110892365383,8599.01,0,555.11
2018-03-20,6339.020078112661,217.28950265677577,0.0,0.0,0.7119110892365383,8904.23,0,558.09
2018-03-21,6337.80982926096,-1.2102488517011807,6337.80982926096,0.0,0.0,8902.53,0,560.21
2018-03-22,6337.80982926096,0.0,6337.80982926096,0.0,0.0,8710.44,0,539.49
2018-03-23,6337.80982926096,0.0,6337.80982926096,0.0,0.0,8925.0,0,543.0
2018-03-24,6337.80982926096,0.0,6337.80982926096,0.0,0.0,8540.33,0,519.86
2018-03-25,6337.80982926096,0.0,6337.80982926096,0.0,0.0,8457.04,0,522.57
2018-03-26,6337.80982926096,0.0,6337.80982926096,0.0,0.0,8149.44,0,486.22
2018-03-27,6337.80982926096,0.0,6337.80982926096,0.0,0.0,7794.42,0,449.77
2018-03-28,6337.80982926096,0.0,6337.80982926096,0.0,0.0,7941.87,0,445.52
2018-03-29,6337.80982926096,0.0,0.0,0.0,0.8943371756922869,7086.6,0,382.42
2018-03-30,6116.1125867785995,-221.6972424823607,0.0,0.0,0.8943371756922869,6838.71,0,393.81
2018-03-31,6189.949064003755,73.83647722515525,0.0,0.0,0.8943371756922869,6921.27,0,393.84
2018-04-01,6091.34839038368,-98.6006736200743,0.0,0.0,0.8943371756922869,6811.02,0,378.55
2018-04-02,6305.068145258865,213.71975487518466,0.0,0.0,0.8943371756922869,7049.99,0,384.94
2018-04-03,6634.6671679885,329.5990227296352,0.0,0.0,0.8943371756922869,7418.53,0,415.49
2018-04-04,6076.404016177862,-558.2631518106382,0.0,0.0,0.8943371756922869,6794.31,0,378.05
2018-04-05,6060.923039666628,-15.480976511234076,0.0,0.0,0.8943371756922869,6777.0,0,380.99
2018-04-06,5896.311339108705,-164.61170055792263,0.0,0.0,0.8943371756922869,6592.94,0,370.2
2018-04-07,6167.3402202022535,271.0288810935481,0.0,0.0,0.8943371756922869,6895.99,0,384.92
2018-04-08,6280.679570477737,113.33935027548341,0.0,0.0,0.8943371756922869,7022.72,0,400.94
2018-04-09,6055.565959984232,-225.1136104935049,0.0,0.0,0.8943371756922869,6771.01,0,398.88
2018-04-10,6108.93105925779,53.36509927355837,0.0,0.0,0.8943371756922869,6830.68,0,415.0
2018-04-11,6206.190227114326,97.2591678565359,0.0,0.0,0.8943371756922869,6939.43,0,429.98
2018-04-12,7083.4992229814325,877.3089958671062,0.0,0.0,0.8943371756922869,7920.39,0,494.14
2018-04-13,7043.74593552191,-39.75328745952265,7043.74593552191,0.0,0.0,7875.94,0,495.2
2018-04-14,7043.74593552191,0.0,7043.74593552191,0.0,0.0,7998.07,0,502.21
2018-04-15,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8357.43,0,534.0
2018-04-16,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8052.27,0,511.49
2018-04-17,7043.74593552191,0.0,7043.74593552191,0.0,0.0,7890.3,0,502.68
2018-04-18,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8167.0,0,525.26
2018-04-19,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8269.3,0,566.26
2018-04-20,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8847.07,0,617.01
2018-04-21,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8920.0,0,605.76
2018-04-22,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8800.0,0,621.26
2018-04-23,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8933.0,0,643.0
2018-04-24,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9649.99,0,703.72
2018-04-25,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8865.01,0,617.5
2018-04-26,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9280.95,0,661.08
2018-04-27,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8926.0,0,643.09
2018-04-28,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9343.83,0,682.85
2018-04-29,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9393.29,0,689.69
2018-04-30,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9244.38,0,669.58
2018-05-01,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9059.84,0,669.5
2018-05-02,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9211.7,0,685.07
2018-05-03,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9727.5,0,774.98
2018-05-04,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9691.37,0,781.28
2018-05-05,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9812.81,0,815.15
2018-05-06,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9599.88,0,785.76
2018-05-07,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9361.96,0,751.28
2018-05-08,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9181.42,0,747.29
2018-05-09,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9308.45,0,750.82
2018-05-10,7043.74593552191,0.0,7043.74593552191,0.0,0.0,9017.58,0,722.95
2018-05-11,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8398.44,0,677.32
2018-05-12,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8466.31,0,683.5
2018-05-13,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8685.5,0,729.3
2018-05-14,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8682.73,0,728.15
2018-05-15,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8475.58,0,706.11
2018-05-16,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8344.94,0,706.95
2018-05-17,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8060.01,0,668.8
2018-05-18,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8230.0,0,691.14
2018-05-19,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8240.01,0,696.64
2018-05-20,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8515.17,0,713.5
2018-05-21,7043.74593552191,0.0,7043.74593552191,0.0,0.0,8395.71,0,696.21
2018-05-22,7043.74593552191,0.0,7043.74593552191,0.0,0.0,7985.77,0,642.0
2018-05-23,7043.74593552191,0.0,7043.74593552191,0.0,0.0,7497.47,0,573.94
2018-05-24,7043.74593552191,0.0,0.0,0.0,0.9301756668575211,7572.49,0,602.08
2018-05-25,6941.57544027428,-102.17049524763024,0.0,0.0,0.9301756668575211,7462.65,0,584.6
2018-05-26,6821.164200199573,-120.41124007470626,0.0,0.0,0.9301756668575211,7333.2,0,584.8
2018-05-27,6835.9725968159455,14.808396616372193,0.0,0.0,0.9301756668575211,7349.12,0,569.23
2018-05-28,6602.489202678039,-233.48339413790654,0.0,0.0,0.9301756668575211,7098.11,0,511.37
2018-05-29,6939.110474757107,336.62127207906815,0.0,0.0,0.9301756668575211,7460.0,0,566.72
2018-05-30,6872.026205663343,-67.0842690937643,0.0,0.0,0.9301756668575211,7387.88,0,557.11
2018-05-31,6962.216038321848,90.18983265850511,0.0,0.0,0.9301756668575211,7484.84,0,577.3
2018-06-01,6995.860492192085,33.64445387023716,0.0,0.0,0.9301756668575211,7521.01,0,578.75
2018-06-02,7109.8163131388,113.955820946715,0.0,0.0,0.9301756668575211,7643.52,0,590.62
2018-06-03,7171.645089714819,61.828776576018754,0.0,0.0,0.9301756668575211,7709.99,0,618.49
2018-06-04,6976.317501431408,-195.32758828341048,0.0,0.0,0.9301756668575211,7500.0,0,590.66
2018-06-05,7078.636824785735,102.31932335432703,0.0,0.0,0.9301756668575211,7610.0,0,607.31
2018-06-06,7123.2201444982165,44.58331971248117,0.0,0.0,0.9301756668575211,7657.93,0,605.79
2018-06-07,7154.222899474577,31.002754976360848,0.0,0.0,0.9301756668575211,7691.26,0,604.83
2018-06-08,7113.230057836166,-40.99284163841094,0.0,0.0,0.9301756668575211,7647.19,0,602.61
2018-06-09,6977.842989525055,-135.38706831111176,0.0,0.0,0.9301756668575211,7501.64,0,592.69
2018-06-10,6297.289264625418,-680.553724899637,0.0,0.0,0.9301756668575211,6770.0,0,525.0
2018-06-11,6397.74823664603,100.45897202061224,0.0,0.0,0.9301756668575211,6878.0,0,531.59
2018-06-12,6092.650617916763,-305.0976187292672,0.0,0.0,0.9301756668575211,6550.0,0,494.57
2018-06-13,5857.9672971686105,-234.68332074815225,0.0,0.0,0.9301756668575211,6297.7,0,477.4
2018-06-14,6176.050168207208,318.08287103859766,0.0,0.0,0.9301756668575211,6639.66,0,519.82
