,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,request_type,symbol_id,period_id,time_start,limit
0,4591.38,4705.07,4431.65,4431.66,2017-08-29T23:59:59.2300000Z,2017-08-29T13:21:40.6990000Z,2017-08-30T00:00:00.0000000Z,2017-08-29T00:00:00.0000000Z,8315,6005.45450836,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
1,4583.85,4641.43,4495.05,4590.0,2017-08-30T23:59:10.1240000Z,2017-08-30T00:00:00.8210000Z,2017-08-31T00:00:00.0000000Z,2017-08-30T00:00:00.0000000Z,14313,8832.814987075,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
2,4736.28,4762.76,4579.91,4583.0,2017-08-31T23:59:57.7490000Z,2017-08-31T00:00:12.3180000Z,2017-09-01T00:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,11407,7268.196353119,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
3,4924.0,4924.0,4709.28,4736.28,2017-09-01T23:59:37.9730000Z,2017-09-01T00:00:11.4080000Z,2017-09-02T00:00:00.0000000Z,2017-09-01T00:00:00.0000000Z,11470,8188.879243906,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
4,4642.85,4985.0,4505.0,4924.0,2017-09-02T23:59:51.6230000Z,2017-09-02T00:00:17.9900000Z,2017-09-03T00:00:00.0000000Z,2017-09-02T00:00:00.0000000Z,20976,13402.051240749,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
5,4607.47,4740.41,4460.05,4643.63,2017-09-03T23:57:28.9910000Z,2017-09-03T00:00:00.0920000Z,2017-09-04T00:00:00.0000000Z,2017-09-03T00:00:00.0000000Z,12831,9479.341778239,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
6,4278.86,4614.36,4100.0,4609.95,2017-09-04T23:59:41.3290000Z,2017-09-04T00:00:09.6480000Z,2017-09-05T00:00:00.0000000Z,2017-09-04T00:00:00.0000000Z,19466,13598.71636883,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
7,4393.0,4494.6,4012.02,4278.86,2017-09-05T23:59:59.5160000Z,2017-09-05T00:00:02.2920000Z,2017-09-06T00:00:00.0000000Z,2017-09-05T00:00:00.0000000Z,20973,13723.843734292,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
8,4609.17,4645.0,4380.78,4393.0,2017-09-06T23:59:36.3190000Z,2017-09-06T00:00:00.0920000Z,2017-09-07T00:00:00.0000000Z,2017-09-06T00:00:00.0000000Z,15903,9784.306909642,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
9,4623.19,4665.23,4484.68,4609.18,2017-09-07T23:59:58.1900000Z,2017-09-07T00:00:02.7120000Z,2017-09-08T00:00:00.0000000Z,2017-09-07T00:00:00.0000000Z,11474,5869.662031278,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
10,4346.24,4669.98,4090.3,4623.19,2017-09-08T23:59:57.9150000Z,2017-09-08T00:00:02.9210000Z,2017-09-09T00:00:00.0000000Z,2017-09-08T00:00:00.0000000Z,20853,12988.928955251,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
11,4325.17,4405.0,4182.16,4346.15,2017-09-09T23:59:49.3540000Z,2017-09-09T00:00:00.4780000Z,2017-09-10T00:00:00.0000000Z,2017-09-09T00:00:00.0000000Z,14144,5876.095888854,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
12,4243.48,4329.97,4083.55,4325.17,2017-09-10T23:59:47.6110000Z,2017-09-10T00:00:02.4130000Z,2017-09-11T00:00:00.0000000Z,2017-09-10T00:00:00.0000000Z,13369,7037.02162099,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
13,4209.69,4370.28,4110.48,4243.48,2017-09-11T23:59:47.4720000Z,2017-09-11T00:00:02.1410000Z,2017-09-12T00:00:00.0000000Z,2017-09-11T00:00:00.0000000Z,12765,9567.659962345,ohlcv,GEMINI_SPOT_BTC_USD,1DAY,2017-08-29T00:00:00,100000
