,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,request_type,symbol_id,period_id,time_start,limit
0,17402.0,29997.0,13842.0,13842.0,2018-01-02T23:59:25.0000000Z,2018-01-02T23:12:32.0000000Z,2018-01-03T00:00:00.0000000Z,2018-01-02T00:00:00.0000000Z,88,151371.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
1,17460.0,18446.0,16800.0,17403.0,2018-01-03T23:58:38.0000000Z,2018-01-03T00:02:41.0000000Z,2018-01-04T00:00:00.0000000Z,2018-01-03T00:00:00.0000000Z,4230,42994496.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
2,17255.5,17863.0,16307.0,17560.0,2018-01-04T23:54:19.0000000Z,2018-01-04T00:04:55.0000000Z,2018-01-05T00:00:00.0000000Z,2018-01-04T00:00:00.0000000Z,1856,20845648.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
3,19595.5,19632.0,16669.0,17227.5,2018-01-05T23:30:29.0000000Z,2018-01-05T00:03:23.0000000Z,2018-01-06T00:00:00.0000000Z,2018-01-05T00:00:00.0000000Z,1647,11886382.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
4,19710.0,19951.5,18482.5,18839.0,2018-01-06T23:59:41.0000000Z,2018-01-06T04:37:54.0000000Z,2018-01-07T00:00:00.0000000Z,2018-01-06T00:00:00.0000000Z,994,3815140.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
5,18530.0,19714.0,18399.0,19714.0,2018-01-07T23:59:48.0000000Z,2018-01-07T00:00:41.0000000Z,2018-01-08T00:00:00.0000000Z,2018-01-07T00:00:00.0000000Z,1260,5068653.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
6,17084.5,18797.5,16200.0,18496.5,2018-01-08T23:59:54.0000000Z,2018-01-08T00:00:42.0000000Z,2018-01-09T00:00:00.0000000Z,2018-01-08T00:00:00.0000000Z,2579,36730238.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
7,16499.0,17503.5,16298.0,17097.5,2018-01-09T23:54:47.0000000Z,2018-01-09T00:01:05.0000000Z,2018-01-10T00:00:00.0000000Z,2018-01-09T00:00:00.0000000Z,1983,15284795.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
8,16925.5,17002.5,15317.5,16495.0,2018-01-10T23:56:58.0000000Z,2018-01-10T00:00:17.0000000Z,2018-01-11T00:00:00.0000000Z,2018-01-10T00:00:00.0000000Z,2189,10131363.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
9,14707.5,17059.5,14140.5,16968.5,2018-01-11T23:57:29.0000000Z,2018-01-11T00:00:23.0000000Z,2018-01-12T00:00:00.0000000Z,2018-01-11T00:00:00.0000000Z,3748,55515265.0,ohlcv,BITMEX_FTS_BTC_USD_180629,1DAY,2016-01-01T00:00:00,100000
