,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,request_type,symbol_id,period_id,time_start,limit
0,19621.5,19939.5,18444.0,19211.5,2017-12-15T23:57:40.0000000Z,2017-12-15T08:03:40.0000000Z,2017-12-16T00:00:00.0000000Z,2017-12-15T00:00:00.0000000Z,7875,19426491.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
1,22308.0,22665.0,19525.5,19644.0,2017-12-16T23:59:50.0000000Z,2017-12-16T00:03:02.0000000Z,2017-12-17T00:00:00.0000000Z,2017-12-16T00:00:00.0000000Z,9210,29032463.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
2,22559.0,23485.0,21006.0,22325.0,2017-12-17T23:59:47.0000000Z,2017-12-17T00:00:28.0000000Z,2017-12-18T00:00:00.0000000Z,2017-12-17T00:00:00.0000000Z,11587,37633504.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
3,21656.5,22559.0,20203.0,22559.0,2017-12-18T23:59:43.0000000Z,2017-12-18T00:00:07.0000000Z,2017-12-19T00:00:00.0000000Z,2017-12-18T00:00:00.0000000Z,17127,50675967.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
4,19466.0,21862.5,18837.0,21631.0,2017-12-19T23:59:38.0000000Z,2017-12-19T00:00:03.0000000Z,2017-12-20T00:00:00.0000000Z,2017-12-19T00:00:00.0000000Z,19337,62927514.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
5,18500.0,19760.5,16000.0,19455.0,2017-12-20T23:59:54.0000000Z,2017-12-20T00:00:22.0000000Z,2017-12-21T00:00:00.0000000Z,2017-12-20T00:00:00.0000000Z,19086,65252775.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
6,17200.0,19429.5,16577.0,18521.5,2017-12-21T23:59:58.0000000Z,2017-12-21T00:00:08.0000000Z,2017-12-22T00:00:00.0000000Z,2017-12-21T00:00:00.0000000Z,11833,37051296.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
7,14469.5,17337.0,11505.0,17200.0,2017-12-22T23:59:09.0000000Z,2017-12-22T00:00:03.0000000Z,2017-12-23T00:00:00.0000000Z,2017-12-22T00:00:00.0000000Z,28410,99914266.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
8,15039.5,16354.5,14303.0,14535.0,2017-12-23T23:59:59.0000000Z,2017-12-23T00:01:27.0000000Z,2017-12-24T00:00:00.0000000Z,2017-12-23T00:00:00.0000000Z,24591,55012083.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
9,14577.0,15159.0,12580.0,15121.0,2017-12-24T23:55:21.0000000Z,2017-12-24T00:00:12.0000000Z,2017-12-25T00:00:00.0000000Z,2017-12-24T00:00:00.0000000Z,25865,78785341.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
10,14359.5,15285.0,13765.0,14604.5,2017-12-25T23:59:49.0000000Z,2017-12-25T00:00:11.0000000Z,2017-12-26T00:00:00.0000000Z,2017-12-25T00:00:00.0000000Z,18707,51505750.0,ohlcv,BITMEX_FTS_BTC_USD_180330,1DAY,2016-01-01T00:00:00,100000
