,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,request_type,symbol_id,period_id,time_start,limit
10,3642.0,3789.8,3599.0,3779.9,2017-09-24T23:59:59.0000000Z,2017-09-24T00:02:32.0000000Z,2017-09-25T00:00:00.0000000Z,2017-09-24T00:00:00.0000000Z,5021,5490758.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
11,3945.9,3982.9,3639.0,3645.0,2017-09-25T23:58:40.0000000Z,2017-09-25T00:04:04.0000000Z,2017-09-26T00:00:00.0000000Z,2017-09-25T00:00:00.0000000Z,8872,13305225.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
12,3902.3,4006.2,3887.6,3947.1,2017-09-26T23:59:56.0000000Z,2017-09-26T00:00:05.0000000Z,2017-09-27T00:00:00.0000000Z,2017-09-26T00:00:00.0000000Z,8276,9387589.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
13,4211.9,4243.2,3899.2,3902.8,2017-09-27T23:55:26.0000000Z,2017-09-27T00:00:49.0000000Z,2017-09-28T00:00:00.0000000Z,2017-09-27T00:00:00.0000000Z,10553,17328538.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
14,4225.1,4297.5,4144.1,4213.0,2017-09-28T23:54:20.0000000Z,2017-09-28T00:00:06.0000000Z,2017-09-29T00:00:00.0000000Z,2017-09-28T00:00:00.0000000Z,10742,15912097.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
15,4215.2,4278.6,4094.7,4223.7,2017-09-29T23:59:53.0000000Z,2017-09-29T00:00:29.0000000Z,2017-09-30T00:00:00.0000000Z,2017-09-29T00:00:00.0000000Z,13270,20455630.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
16,4385.8,4422.0,4203.7,4216.0,2017-09-30T23:59:58.0000000Z,2017-09-30T00:00:16.0000000Z,2017-10-01T00:00:00.0000000Z,2017-09-30T00:00:00.0000000Z,13344,21301036.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
17,4462.9,4469.5,4269.9,4386.4,2017-10-01T23:59:53.0000000Z,2017-10-01T00:00:06.0000000Z,2017-10-02T00:00:00.0000000Z,2017-10-01T00:00:00.0000000Z,15043,26193647.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
18,4425.5,4503.7,4384.2,4462.6,2017-10-02T23:59:23.0000000Z,2017-10-02T00:00:00.0000000Z,2017-10-03T00:00:00.0000000Z,2017-10-02T00:00:00.0000000Z,15283,25272807.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
19,4309.1,4466.4,4220.0,4421.6,2017-10-03T23:59:25.0000000Z,2017-10-03T00:00:47.0000000Z,2017-10-04T00:00:00.0000000Z,2017-10-03T00:00:00.0000000Z,17226,27911338.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
20,4195.1,4331.2,4121.3,4308.3,2017-10-04T23:59:20.0000000Z,2017-10-04T00:00:05.0000000Z,2017-10-05T00:00:00.0000000Z,2017-10-04T00:00:00.0000000Z,15332,21427349.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
21,4318.0,4376.2,4115.2,4195.4,2017-10-05T23:58:46.0000000Z,2017-10-05T00:01:11.0000000Z,2017-10-06T00:00:00.0000000Z,2017-10-05T00:00:00.0000000Z,18247,29263636.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
22,4384.7,4442.8,4300.0,4316.7,2017-10-06T23:58:15.0000000Z,2017-10-06T00:00:06.0000000Z,2017-10-07T00:00:00.0000000Z,2017-10-06T00:00:00.0000000Z,15405,23196009.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
23,4482.7,4515.5,4317.8,4384.7,2017-10-07T23:59:59.0000000Z,2017-10-07T00:00:06.0000000Z,2017-10-08T00:00:00.0000000Z,2017-10-07T00:00:00.0000000Z,12269,14861566.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
24,4653.1,4675.0,4460.0,4488.6,2017-10-08T23:59:16.0000000Z,2017-10-08T00:00:04.0000000Z,2017-10-09T00:00:00.0000000Z,2017-10-08T00:00:00.0000000Z,15664,26160976.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
25,4848.7,4924.8,4581.9,4652.9,2017-10-09T23:59:28.0000000Z,2017-10-09T00:00:01.0000000Z,2017-10-10T00:00:00.0000000Z,2017-10-09T00:00:00.0000000Z,23016,35316473.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
26,4837.6,5038.5,4769.6,4850.2,2017-10-10T23:54:05.0000000Z,2017-10-10T00:00:06.0000000Z,2017-10-11T00:00:00.0000000Z,2017-10-10T00:00:00.0000000Z,25607,46293090.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
27,4909.7,4991.3,4771.7,4859.5,2017-10-11T23:59:58.0000000Z,2017-10-11T00:01:35.0000000Z,2017-10-12T00:00:00.0000000Z,2017-10-11T00:00:00.0000000Z,22745,40207980.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
28,5719.7,5733.8,4880.0,4909.5,2017-10-12T23:59:58.0000000Z,2017-10-12T00:00:00.0000000Z,2017-10-13T00:00:00.0000000Z,2017-10-12T00:00:00.0000000Z,34973,82235527.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
29,5955.8,6290.0,5607.4,5730.0,2017-10-13T23:59:51.0000000Z,2017-10-13T00:00:03.0000000Z,2017-10-14T00:00:00.0000000Z,2017-10-13T00:00:00.0000000Z,40857,101432600.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
30,6305.9,6322.9,5840.8,5960.6,2017-10-14T23:58:31.0000000Z,2017-10-14T00:00:05.0000000Z,2017-10-15T00:00:00.0000000Z,2017-10-14T00:00:00.0000000Z,24414,59428617.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
31,6064.5,6340.3,5751.0,6277.0,2017-10-15T23:59:50.0000000Z,2017-10-15T00:02:20.0000000Z,2017-10-16T00:00:00.0000000Z,2017-10-15T00:00:00.0000000Z,31595,90491074.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
32,6129.6,6200.0,5846.6,6064.4,2017-10-16T23:59:52.0000000Z,2017-10-16T00:00:05.0000000Z,2017-10-17T00:00:00.0000000Z,2017-10-16T00:00:00.0000000Z,27506,55600958.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
33,5759.8,6159.3,5651.0,6146.7,2017-10-17T23:59:59.0000000Z,2017-10-17T00:01:22.0000000Z,2017-10-18T00:00:00.0000000Z,2017-10-17T00:00:00.0000000Z,26836,54765348.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
34,5714.5,5770.0,5161.0,5759.8,2017-10-18T23:58:53.0000000Z,2017-10-18T00:00:01.0000000Z,2017-10-19T00:00:00.0000000Z,2017-10-18T00:00:00.0000000Z,32596,96764137.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
35,5898.9,5959.2,5652.5,5711.3,2017-10-19T23:59:40.0000000Z,2017-10-19T00:00:09.0000000Z,2017-10-20T00:00:00.0000000Z,2017-10-19T00:00:00.0000000Z,23070,65433302.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
36,6300.0,6486.0,5710.0,5895.5,2017-10-20T23:59:59.0000000Z,2017-10-20T00:00:01.0000000Z,2017-10-21T00:00:00.0000000Z,2017-10-20T00:00:00.0000000Z,25346,68810203.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
37,6100.0,6492.8,5978.2,6301.1,2017-10-21T23:59:58.0000000Z,2017-10-21T00:00:05.0000000Z,2017-10-22T00:00:00.0000000Z,2017-10-21T00:00:00.0000000Z,29868,70754979.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
38,6044.3,6171.4,5735.8,6100.0,2017-10-22T23:59:30.0000000Z,2017-10-22T00:00:00.0000000Z,2017-10-23T00:00:00.0000000Z,2017-10-22T00:00:00.0000000Z,33549,74456890.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
39,5805.0,6141.1,5630.7,6047.3,2017-10-23T23:59:59.0000000Z,2017-10-23T00:00:05.0000000Z,2017-10-24T00:00:00.0000000Z,2017-10-23T00:00:00.0000000Z,33172,73915141.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
40,5466.9,5807.2,5380.0,5806.2,2017-10-24T23:58:49.0000000Z,2017-10-24T00:00:05.0000000Z,2017-10-25T00:00:00.0000000Z,2017-10-24T00:00:00.0000000Z,33332,77253487.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
41,5733.8,5752.5,5341.4,5469.8,2017-10-25T23:59:49.0000000Z,2017-10-25T00:00:06.0000000Z,2017-10-26T00:00:00.0000000Z,2017-10-25T00:00:00.0000000Z,28243,69193758.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
42,5855.0,6025.0,5664.6,5731.5,2017-10-26T23:59:59.0000000Z,2017-10-26T00:00:06.0000000Z,2017-10-27T00:00:00.0000000Z,2017-10-26T00:00:00.0000000Z,25938,63251153.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
43,5640.0,6000.0,5540.0,5855.0,2017-10-27T23:59:57.0000000Z,2017-10-27T00:00:01.0000000Z,2017-10-28T00:00:00.0000000Z,2017-10-27T00:00:00.0000000Z,28339,67197060.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
44,5407.5,5767.9,5318.0,5646.9,2017-10-28T23:59:53.0000000Z,2017-10-28T00:00:03.0000000Z,2017-10-29T00:00:00.0000000Z,2017-10-28T00:00:00.0000000Z,25891,48149310.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
45,6099.9,6400.0,5367.5,5407.4,2017-10-29T23:59:01.0000000Z,2017-10-29T00:00:05.0000000Z,2017-10-30T00:00:00.0000000Z,2017-10-29T00:00:00.0000000Z,30440,82153431.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
46,5931.4,6193.8,5711.0,6074.0,2017-10-30T23:59:58.0000000Z,2017-10-30T00:02:08.0000000Z,2017-10-31T00:00:00.0000000Z,2017-10-30T00:00:00.0000000Z,30848,73252251.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
47,6244.5,6434.6,5830.1,5933.8,2017-10-31T23:59:59.0000000Z,2017-10-31T00:00:08.0000000Z,2017-11-01T00:00:00.0000000Z,2017-10-31T00:00:00.0000000Z,31034,65141169.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
48,6280.1,6390.2,6098.4,6244.6,2017-11-01T23:59:59.0000000Z,2017-11-01T00:00:02.0000000Z,2017-11-02T00:00:00.0000000Z,2017-11-01T00:00:00.0000000Z,38847,88597639.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
49,6454.5,6914.8,6090.0,6280.1,2017-11-02T23:59:57.0000000Z,2017-11-02T00:00:03.0000000Z,2017-11-03T00:00:00.0000000Z,2017-11-02T00:00:00.0000000Z,48189,97476458.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
50,6641.3,7019.9,6352.0,6454.5,2017-11-03T23:59:58.0000000Z,2017-11-03T00:00:03.0000000Z,2017-11-04T00:00:00.0000000Z,2017-11-03T00:00:00.0000000Z,39574,48659822.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
51,6898.3,7080.0,6461.5,6639.5,2017-11-04T23:59:14.0000000Z,2017-11-04T00:00:03.0000000Z,2017-11-05T00:00:00.0000000Z,2017-11-04T00:00:00.0000000Z,32150,40746775.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
52,6897.1,7294.6,6767.3,6899.1,2017-11-05T23:59:25.0000000Z,2017-11-05T00:00:05.0000000Z,2017-11-06T00:00:00.0000000Z,2017-11-05T00:00:00.0000000Z,28488,44633713.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
53,6369.0,6944.6,6289.6,6889.9,2017-11-06T23:59:59.0000000Z,2017-11-06T00:00:05.0000000Z,2017-11-07T00:00:00.0000000Z,2017-11-06T00:00:00.0000000Z,32843,53197192.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
54,6557.6,6691.9,6331.7,6369.0,2017-11-07T23:59:35.0000000Z,2017-11-07T00:00:01.0000000Z,2017-11-08T00:00:00.0000000Z,2017-11-07T00:00:00.0000000Z,25638,38690486.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
55,7526.3,9999.0,6503.3,6557.6,2017-11-08T23:59:59.0000000Z,2017-11-08T00:00:35.0000000Z,2017-11-09T00:00:00.0000000Z,2017-11-08T00:00:00.0000000Z,35533,85214408.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
56,7117.5,7529.2,7055.1,7526.1,2017-11-09T23:57:18.0000000Z,2017-11-09T00:00:16.0000000Z,2017-11-10T00:00:00.0000000Z,2017-11-09T00:00:00.0000000Z,36405,54557586.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
57,6582.5,7385.0,6460.0,7150.5,2017-11-10T23:59:50.0000000Z,2017-11-10T00:00:33.0000000Z,2017-11-11T00:00:00.0000000Z,2017-11-10T00:00:00.0000000Z,39432,66719731.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
58,6369.0,6804.0,6230.0,6583.0,2017-11-11T23:59:56.0000000Z,2017-11-11T00:00:00.0000000Z,2017-11-12T00:00:00.0000000Z,2017-11-11T00:00:00.0000000Z,39106,81027926.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
59,5885.0,6409.0,5516.5,6368.0,2017-11-12T23:59:03.0000000Z,2017-11-12T00:00:01.0000000Z,2017-11-13T00:00:00.0000000Z,2017-11-12T00:00:00.0000000Z,47772,100293112.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
60,6492.0,6685.0,5827.5,5901.0,2017-11-13T23:59:54.0000000Z,2017-11-13T00:01:22.0000000Z,2017-11-14T00:00:00.0000000Z,2017-11-13T00:00:00.0000000Z,38554,81745361.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
61,6530.0,6695.5,6305.0,6493.5,2017-11-14T23:59:57.0000000Z,2017-11-14T00:00:17.0000000Z,2017-11-15T00:00:00.0000000Z,2017-11-14T00:00:00.0000000Z,31473,62785596.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
62,7200.0,7290.0,6526.5,6533.5,2017-11-15T23:59:59.0000000Z,2017-11-15T00:00:04.0000000Z,2017-11-16T00:00:00.0000000Z,2017-11-15T00:00:00.0000000Z,39347,111348494.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
63,7994.0,8118.5,7003.5,7200.0,2017-11-16T23:59:48.0000000Z,2017-11-16T00:00:02.0000000Z,2017-11-17T00:00:00.0000000Z,2017-11-16T00:00:00.0000000Z,44921,89404276.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
64,7782.0,8227.5,7640.5,7998.0,2017-11-17T23:59:12.0000000Z,2017-11-17T00:00:18.0000000Z,2017-11-18T00:00:00.0000000Z,2017-11-17T00:00:00.0000000Z,41971,104700421.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
65,7963.0,8060.0,7527.5,7776.5,2017-11-18T23:59:52.0000000Z,2017-11-18T00:00:41.0000000Z,2017-11-19T00:00:00.0000000Z,2017-11-18T00:00:00.0000000Z,29664,59355596.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
66,8255.5,8320.0,7821.5,7964.0,2017-11-19T23:59:11.0000000Z,2017-11-19T00:00:16.0000000Z,2017-11-20T00:00:00.0000000Z,2017-11-19T00:00:00.0000000Z,25982,58112248.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
67,8378.0,8458.5,8113.0,8261.0,2017-11-20T23:59:49.0000000Z,2017-11-20T00:00:35.0000000Z,2017-11-21T00:00:00.0000000Z,2017-11-20T00:00:00.0000000Z,27148,52025506.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
68,8109.0,8515.0,7717.0,8378.0,2017-11-21T23:59:59.0000000Z,2017-11-21T00:00:01.0000000Z,2017-11-22T00:00:00.0000000Z,2017-11-21T00:00:00.0000000Z,31568,62425827.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
69,8257.5,8372.0,8066.0,8103.0,2017-11-22T23:59:55.0000000Z,2017-11-22T00:00:11.0000000Z,2017-11-23T00:00:00.0000000Z,2017-11-22T00:00:00.0000000Z,25837,42960157.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
70,7922.0,8352.5,7915.0,8258.0,2017-11-23T23:58:58.0000000Z,2017-11-23T00:01:38.0000000Z,2017-11-24T00:00:00.0000000Z,2017-11-23T00:00:00.0000000Z,21202,56874908.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
71,8195.0,8296.0,7717.0,7929.5,2017-11-24T23:59:07.0000000Z,2017-11-24T00:00:53.0000000Z,2017-11-25T00:00:00.0000000Z,2017-11-24T00:00:00.0000000Z,33554,73916902.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
72,8855.5,8884.0,8136.5,8195.5,2017-11-25T23:59:26.0000000Z,2017-11-25T00:00:04.0000000Z,2017-11-26T00:00:00.0000000Z,2017-11-25T00:00:00.0000000Z,34419,65028822.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
73,9407.0,9637.5,8830.5,8855.0,2017-11-26T23:59:44.0000000Z,2017-11-26T00:00:31.0000000Z,2017-11-27T00:00:00.0000000Z,2017-11-26T00:00:00.0000000Z,55003,100351975.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
74,9852.0,9899.5,9408.0,9417.0,2017-11-27T23:59:56.0000000Z,2017-11-27T00:00:38.0000000Z,2017-11-28T00:00:00.0000000Z,2017-11-27T00:00:00.0000000Z,48195,82418772.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
75,10021.0,10171.0,9705.0,9860.0,2017-11-28T23:59:10.0000000Z,2017-11-28T00:00:14.0000000Z,2017-11-29T00:00:00.0000000Z,2017-11-28T00:00:00.0000000Z,40140,79771579.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
76,9974.0,11750.0,8963.5,10026.0,2017-11-29T23:59:58.0000000Z,2017-11-29T00:00:25.0000000Z,2017-11-30T00:00:00.0000000Z,2017-11-29T00:00:00.0000000Z,106169,278229951.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
77,10001.5,10948.5,8945.0,9983.0,2017-11-30T23:59:59.0000000Z,2017-11-30T00:00:02.0000000Z,2017-12-01T00:00:00.0000000Z,2017-11-30T00:00:00.0000000Z,96341,214785393.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
78,11070.5,11165.5,9392.5,9996.5,2017-12-01T23:59:50.0000000Z,2017-12-01T00:00:02.0000000Z,2017-12-02T00:00:00.0000000Z,2017-12-01T00:00:00.0000000Z,69217,151451460.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
79,11022.0,11496.5,10804.0,11063.5,2017-12-02T23:59:06.0000000Z,2017-12-02T00:00:08.0000000Z,2017-12-03T00:00:00.0000000Z,2017-12-02T00:00:00.0000000Z,44726,81308350.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
80,11367.5,12143.5,10403.0,11021.0,2017-12-03T23:59:53.0000000Z,2017-12-03T00:00:07.0000000Z,2017-12-04T00:00:00.0000000Z,2017-12-03T00:00:00.0000000Z,57091,138380874.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
81,11867.0,11869.5,10984.5,11363.0,2017-12-04T23:59:57.0000000Z,2017-12-04T00:00:08.0000000Z,2017-12-05T00:00:00.0000000Z,2017-12-04T00:00:00.0000000Z,48051,101164761.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
82,11844.5,12113.0,11582.0,11871.0,2017-12-05T23:59:59.0000000Z,2017-12-05T00:00:04.0000000Z,2017-12-06T00:00:00.0000000Z,2017-12-05T00:00:00.0000000Z,40714,87949707.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
83,13681.5,13800.0,11842.5,11845.0,2017-12-06T23:59:56.0000000Z,2017-12-06T00:00:07.0000000Z,2017-12-07T00:00:00.0000000Z,2017-12-06T00:00:00.0000000Z,56169,153420539.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
84,17485.0,17577.0,13452.5,13672.0,2017-12-07T23:59:59.0000000Z,2017-12-07T00:00:05.0000000Z,2017-12-08T00:00:00.0000000Z,2017-12-07T00:00:00.0000000Z,93146,310905706.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
85,16588.0,17935.0,14500.0,17490.0,2017-12-08T23:59:59.0000000Z,2017-12-08T00:00:03.0000000Z,2017-12-09T00:00:00.0000000Z,2017-12-08T00:00:00.0000000Z,89071,254413166.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
86,15265.5,16930.5,13537.5,16586.5,2017-12-09T23:59:54.0000000Z,2017-12-09T00:00:04.0000000Z,2017-12-10T00:00:00.0000000Z,2017-12-09T00:00:00.0000000Z,53144,154533822.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
87,15480.0,16369.0,13453.0,15268.0,2017-12-10T23:59:59.0000000Z,2017-12-10T00:00:10.0000000Z,2017-12-11T00:00:00.0000000Z,2017-12-10T00:00:00.0000000Z,66663,204973697.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
88,17556.5,18303.0,15514.0,15575.0,2017-12-11T23:59:50.0000000Z,2017-12-11T00:02:15.0000000Z,2017-12-12T00:00:00.0000000Z,2017-12-11T00:00:00.0000000Z,40121,123800107.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
89,17939.5,18800.0,17088.0,17556.5,2017-12-12T23:57:57.0000000Z,2017-12-12T00:00:04.0000000Z,2017-12-13T00:00:00.0000000Z,2017-12-12T00:00:00.0000000Z,35592,108647221.0,ohlcv,BITMEX_FTS_BTC_USD_171229,1DAY,2016-01-01T00:00:00,100000
