,price_close,price_open,price_high,price_low,time_close,time_open,trades_count,volume_traded,request_type,symbol_id,period_id,time_start,limit
16,383.17,379.32,383.37,378.85,2017-08-30T06:00:00.0000000Z,2017-08-30T05:00:00.0000000Z,716,6813.09738094,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
17,383.97,383.17,390.85,383.08,2017-08-30T07:00:00.0000000Z,2017-08-30T06:00:00.0000000Z,1268,11748.08566525,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
18,379.14,383.98,384.7,375.0,2017-08-30T08:00:00.0000000Z,2017-08-30T07:00:00.0000000Z,862,8891.0091293,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
19,379.93,379.02,380.0,376.07,2017-08-30T09:00:00.0000000Z,2017-08-30T08:00:00.0000000Z,399,5423.13943515,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
20,371.8,379.85,379.85,371.42,2017-08-30T10:00:00.0000000Z,2017-08-30T09:00:00.0000000Z,517,5220.08494307,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
21,374.11,371.35,377.0,368.0,2017-08-30T11:00:00.0000000Z,2017-08-30T10:00:00.0000000Z,706,7084.30618239,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
22,375.3,374.11,379.23,373.89,2017-08-30T12:00:00.0000000Z,2017-08-30T11:00:00.0000000Z,334,4389.63543162,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
23,382.48,375.4,384.0,375.4,2017-08-30T13:00:00.0000000Z,2017-08-30T12:00:00.0000000Z,533,7839.66536198,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
24,379.58,382.44,382.44,378.97,2017-08-30T14:00:00.0000000Z,2017-08-30T13:00:00.0000000Z,468,4968.89283571,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
25,377.9,379.58,379.73,376.0,2017-08-30T15:00:00.0000000Z,2017-08-30T14:00:00.0000000Z,410,5419.33192318,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
26,381.78,377.9,381.79,377.29,2017-08-30T16:00:00.0000000Z,2017-08-30T15:00:00.0000000Z,350,3303.67296614,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
27,384.73,381.78,385.0,381.16,2017-08-30T17:00:00.0000000Z,2017-08-30T16:00:00.0000000Z,369,6062.33957344,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
28,385.84,384.79,388.53,384.27,2017-08-30T18:00:00.0000000Z,2017-08-30T17:00:00.0000000Z,445,5819.51765804,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
29,385.15,385.82,387.82,384.33,2017-08-30T19:00:00.0000000Z,2017-08-30T18:00:00.0000000Z,507,6084.31086001,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
30,385.1,385.15,386.05,385.0,2017-08-30T20:00:00.0000000Z,2017-08-30T19:00:00.0000000Z,228,3860.14975615,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
31,385.35,385.96,385.96,383.84,2017-08-30T21:00:00.0000000Z,2017-08-30T20:00:00.0000000Z,352,6984.07660522,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
32,382.89,385.69,386.01,380.01,2017-08-30T22:00:00.0000000Z,2017-08-30T21:00:00.0000000Z,437,5687.09877476,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
33,385.17,382.86,385.32,382.86,2017-08-30T23:00:00.0000000Z,2017-08-30T22:00:00.0000000Z,285,4153.84957368,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
34,384.0,385.19,386.29,384.0,2017-08-31T00:00:00.0000000Z,2017-08-30T23:00:00.0000000Z,311,3656.27079001,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
35,383.7,383.7,384.0,382.06,2017-08-31T01:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,335,4449.86373715,ohlcv,GEMINI_SPOT_ETH_USD,1HRS,2017-08-29T10:23:14,100000
